.x,y,B,Bx,By,yzeroed,xzeroed
18.9,-3.8,0.003083125,0.002551626,0.001730568,7.2,29.9
18.9,-3.7,0.00310024,0.002540736,0.001776555,7.3,29.9
18.9,-3.6,0.003117977,0.002529846,0.001822542,7.4,29.9
18.9,-3.5,0.003136325,0.002518955,0.001868529,7.5,29.9
18.9,-3.4,0.003155275,0.002508065,0.001914516,7.6,29.9
18.9,-3.3,0.003174816,0.002497175,0.001960503,7.7,29.9
18.9,-3.2,0.003196648,0.002487462,0.002007757,7.8,29.9
18.9,-3.1,0.003219517,0.002478067,0.002055352,7.9,29.9
18.9,-3,0.00324295,0.002468671,0.002102947,8,29.9
18.9,-2.9,0.003266936,0.002459276,0.002150543,8.1,29.9
18.9,-2.8,0.003292229,0.002457077,0.002191243,8.2,29.9
18.9,-2.7,0.00331791,0.00245571,0.002231147,8.3,29.9
18.9,-2.6,0.003329268,0.002437513,0.00226772,8.4,29.9
18.9,-2.5,0.003351983,0.0024254,0.002313704,8.5,29.9
18.9,-2.4,0.003376987,0.002414492,0.002360989,8.6,29.9
18.9,-2.3,0.003402499,0.002403584,0.002408274,8.7,29.9
18.9,-2.2,0.003428507,0.002392675,0.002455559,8.8,29.9
18.9,-2.1,0.003455002,0.002381767,0.002502843,8.9,29.9
18.9,-2,0.003481972,0.002370859,0.002550128,9,29.9
18.9,-1.9,0.003509405,0.002359951,0.002597413,9.1,29.9
18.9,-1.8,0.003537445,0.002350551,0.002643563,9.2,29.9
18.9,-1.7,0.003565908,0.002341389,0.002689535,9.3,29.9
18.9,-1.6,0.003594202,0.002324162,0.002741634,9.4,29.9
18.9,-1.5,0.003611751,0.002300671,0.00278418,9.5,29.9
18.9,-1.4,0.003629866,0.00227718,0.002826727,9.6,29.9
18.9,-1.3,0.003648539,0.002253688,0.002869273,9.7,29.9
18.9,-1.2,0.003667761,0.002230197,0.00291182,9.8,29.9
18.9,-1.1,0.003687523,0.002206705,0.002954366,9.9,29.9
18.9,-1,0.003707817,0.002183214,0.002996913,10,29.9
18.9,-0.9,0.003728634,0.002159723,0.003039459,10.1,29.9
18.9,-0.8,0.003749696,0.00213348,0.003083583,10.2,29.9
18.9,-0.7,0.003767856,0.002096365,0.003130813,10.3,29.9
18.9,-0.6,0.003785862,0.002057847,0.003177738,10.4,29.9
18.9,-0.5,0.003804752,0.002019329,0.003224663,10.5,29.9
18.9,-0.4,0.003824513,0.001980811,0.003271588,10.6,29.9
18.9,-0.3,0.00384513,0.001942293,0.003318512,10.7,29.9
18.9,-0.2,0.003866591,0.001903775,0.003365437,10.8,29.9
18.9,-0.1,0.003888881,0.001865257,0.003412362,10.9,29.9
18.9,0,0.003911987,0.00182674,0.003459286,11,29.9
18.9,0.1,0.003932538,0.001773776,0.003509783,11.1,29.9
18.9,0.2,0.00395368,0.001717715,0.003561045,11.2,29.9
18.9,0.3,0.003975909,0.001661764,0.003611979,11.3,29.9
18.9,0.4,0.003980194,0.001614154,0.003638193,11.4,29.9
18.9,0.5,0.003985215,0.001566543,0.003664407,11.5,29.9
18.9,0.6,0.00399097,0.001518932,0.003690621,11.6,29.9
18.9,0.7,0.003997455,0.001471321,0.003716835,11.7,29.9
18.9,0.8,0.004004668,0.001423711,0.003743049,11.8,29.9
18.9,0.9,0.004012604,0.0013761,0.003769263,11.9,29.9
18.9,1,0.00402126,0.001328489,0.003795477,12,29.9
18.9,1.1,0.004030629,0.001280878,0.003821691,12.1,29.9
18.9,1.2,0.004039711,0.001225664,0.003849287,12.2,29.9
18.9,1.3,0.004048678,0.001169229,0.00387617,12.3,29.9
18.9,1.4,0.004058588,0.001112794,0.003903053,12.4,29.9
18.9,1.5,0.004069434,0.001056358,0.003929937,12.5,29.9
18.9,1.6,0.00408121,0.000999923,0.00395682,12.6,29.9
18.9,1.7,0.004093906,0.000943487,0.003983704,12.7,29.9
18.9,1.8,0.004107514,0.000887052,0.004010587,12.8,29.9
18.9,1.9,0.004122025,0.000830616,0.00403747,12.9,29.9
18.9,2,0.00413743,0.000774181,0.004064354,13,29.9
18.9,2.1,0.004155171,0.000701107,0.004095595,13.1,29.9
18.9,2.2,0.004168345,0.000633682,0.004119896,13.2,29.9
18.9,2.3,0.00417215,0.00058022,0.004131608,13.3,29.9
18.9,2.4,0.00417667,0.000526758,0.00414332,13.4,29.9
18.9,2.5,0.004181901,0.000473296,0.004155031,13.5,29.9
18.9,2.6,0.00418784,0.000419834,0.004166743,13.6,29.9
18.9,2.7,0.004194486,0.000366372,0.004178454,13.7,29.9
18.9,2.8,0.004201833,0.00031291,0.004190166,13.8,29.9
18.9,2.9,0.00420865,0.000258126,0.004200727,13.9,29.9
19,-11,0.001676237,0.001675392,5.32E-05,0,30
19,-10.9,0.001688321,0.00168724,6.04E-05,0.1,30
19,-10.8,0.001700394,0.001699052,6.75E-05,0.2,30
19,-10.7,0.001712493,0.001710864,7.47E-05,0.3,30
19,-10.6,0.001724618,0.001722676,8.18E-05,0.4,30
19,-10.5,0.001736768,0.001734489,8.89E-05,0.5,30
19,-10.4,0.001748942,0.001746301,9.61E-05,0.6,30
19,-10.3,0.001759911,0.001756639,0.000107275,0.7,30
19,-10.2,0.001770015,0.001765832,0.00012162,0.8,30
19,-10.1,0.001783537,0.001778292,0.000136686,0.9,30
19,-10,0.001801122,0.001794645,0.000152613,1,30
19,-9.9,0.001818824,0.001810998,0.00016854,1.1,30
19,-9.8,0.001836639,0.001827352,0.000184468,1.2,30
19,-9.7,0.001854564,0.001843705,0.000200395,1.3,30
19,-9.6,0.001872595,0.001860059,0.000216322,1.4,30
19,-9.5,0.001891148,0.001877129,0.000229838,1.5,30
19,-9.4,0.001908291,0.001892249,0.000246914,1.6,30
19,-9.3,0.001925552,0.00190737,0.00026399,1.7,30
19,-9.2,0.001942927,0.00192249,0.000281066,1.8,30
19,-9.1,0.001960414,0.00193761,0.000298143,1.9,30
19,-9,0.001978009,0.00195273,0.000315219,2,30
19,-8.9,0.001995742,0.0019679,0.000332199,2.1,30
19,-8.8,0.002013705,0.001983216,0.000349088,2.2,30
19,-8.7,0.002031596,0.001998243,0.00036662,2.3,30
19,-8.6,0.002049592,0.00201327,0.000384152,2.4,30
19,-8.5,0.002067689,0.002028297,0.000401684,2.5,30
19,-8.4,0.002085884,0.002043324,0.000419216,2.6,30
19,-8.3,0.002104176,0.002058351,0.000436748,2.7,30
19,-8.2,0.002122561,0.002073378,0.00045428,2.8,30
19,-8.1,0.002140254,0.002087201,0.000473579,2.9,30
19,-8,0.002156667,0.002099379,0.000493781,3,30
19,-7.9,0.002173213,0.002111558,0.000513983,3.1,30
19,-7.8,0.002189888,0.002123736,0.000534185,3.2,30
19,-7.7,0.002206689,0.002135914,0.000554387,3.3,30
19,-7.6,0.002223613,0.002148092,0.000574589,3.4,30
19,-7.5,0.002244191,0.002163142,0.000597669,3.5,30
19,-7.4,0.002266165,0.002179201,0.000621761,3.6,30
19,-7.3,0.002288295,0.00219526,0.000645853,3.7,30
19,-7.2,0.002310576,0.00221132,0.000669944,3.8,30
19,-7.1,0.002333003,0.002227379,0.000694036,3.9,30
19,-7,0.002355572,0.002243438,0.000718128,4,30
19,-6.9,0.00237828,0.002259497,0.00074222,4.1,30
19,-6.8,0.002401122,0.002275556,0.000766311,4.2,30
19,-6.7,0.002424095,0.002291615,0.000790403,4.3,30
19,-6.6,0.002447195,0.002307674,0.000814495,4.4,30
19,-6.5,0.002470418,0.002323734,0.000838587,4.5,30
19,-6.4,0.002490747,0.002336728,0.000862278,4.6,30
19,-6.3,0.002505055,0.002341002,0.000891635,4.7,30
19,-6.2,0.002520152,0.002345749,0.000921209,4.8,30
19,-6.1,0.002535512,0.002350496,0.000950783,4.9,30
19,-6,0.002551131,0.002355244,0.000980356,5,30
19,-5.9,0.002567005,0.002359991,0.00100993,5.1,30
19,-5.8,0.002583129,0.002364738,0.001039504,5.2,30
19,-5.7,0.002599497,0.002369485,0.001069078,5.3,30
19,-5.6,0.002616107,0.002374232,0.001098651,5.4,30
19,-5.5,0.002637895,0.002383232,0.001130794,5.5,30
19,-5.4,0.00266122,0.002393347,0.001163609,5.6,30
19,-5.3,0.002684782,0.002403461,0.001196424,5.7,30
19,-5.2,0.002708574,0.002413575,0.001229239,5.8,30
19,-5.1,0.00273259,0.002423689,0.001262055,5.9,30
19,-5,0.002756825,0.002433803,0.00129487,6,30
19,-4.9,0.002781273,0.002443917,0.001327685,6.1,30
19,-4.8,0.002807049,0.002454968,0.001361122,6.2,30
19,-4.7,0.002833884,0.002465434,0.001397331,6.3,30
19,-4.6,0.002860981,0.002475613,0.001434068,6.4,30
19,-4.5,0.002887788,0.002485417,0.001470381,6.5,30
19,-4.4,0.002914663,0.002495102,0.001506561,6.6,30
19,-4.3,0.002941771,0.002504788,0.001542742,6.7,30
19,-4.2,0.002969103,0.002514474,0.001578922,6.8,30
19,-4.1,0.002996654,0.002524159,0.001615102,6.9,30
19,-4,0.003022108,0.002530593,0.00165204,7,30
19,-3.9,0.00303433,0.002517808,0.001693457,7.1,30
19,-3.8,0.003047119,0.002505024,0.001734874,7.2,30
19,-3.7,0.003060469,0.00249224,0.001776291,7.3,30
19,-3.6,0.003076998,0.002480632,0.001820544,7.4,30
19,-3.5,0.003095733,0.002469741,0.001866531,7.5,30
19,-3.4,0.003115072,0.002458851,0.001912518,7.6,30
19,-3.3,0.003135005,0.002447961,0.001958505,7.7,30
19,-3.2,0.003157484,0.00243842,0.002005944,7.8,30
19,-3.1,0.003180752,0.002429024,0.002053539,7.9,30
19,-3,0.003205094,0.002423598,0.002097332,8,30
19,-2.9,0.003230322,0.002422231,0.002137235,8.1,30
19,-2.8,0.003255844,0.002420865,0.002177139,8.2,30
19,-2.7,0.003281653,0.002419499,0.002217042,8.3,30
19,-2.6,0.003294574,0.002402915,0.002253935,8.4,30
19,-2.5,0.0033042,0.002381773,0.002290174,8.5,30
19,-2.4,0.003329371,0.002370865,0.002337459,8.6,30
19,-2.3,0.003355055,0.002359956,0.002384743,8.7,30
19,-2.2,0.003381241,0.002349048,0.002432028,8.8,30
19,-2.1,0.003407916,0.00233814,0.002479313,8.9,30
19,-2,0.00343507,0.002327232,0.002526598,9,30
19,-1.9,0.003462691,0.002316324,0.002573883,9.1,30
19,-1.8,0.003490768,0.002305416,0.002621167,9.2,30
19,-1.7,0.00351929,0.002294508,0.002668452,9.3,30
19,-1.6,0.003541741,0.002279978,0.002710282,9.4,30
19,-1.5,0.003559657,0.002257494,0.00275225,9.5,30
19,-1.4,0.003578016,0.002234076,0.002794834,9.6,30
19,-1.3,0.003596937,0.002210658,0.002837419,9.7,30
19,-1.2,0.003616413,0.00218724,0.002880003,9.8,30
19,-1.1,0.003636434,0.002163823,0.002922588,9.9,30
19,-1,0.003656991,0.002140405,0.002965173,10,30
19,-0.9,0.003678075,0.002116987,0.003007757,10.1,30
19,-0.8,0.003699357,0.002092969,0.003050365,10.2,30
19,-0.7,0.003711943,0.002051289,0.00309366,10.3,30
19,-0.6,0.003725455,0.00200961,0.003136955,10.4,30
19,-0.5,0.003744546,0.001971032,0.003183811,10.5,30
19,-0.4,0.003764607,0.001932514,0.003230736,10.6,30
19,-0.3,0.003785536,0.001893996,0.003277661,10.7,30
19,-0.2,0.003807318,0.001855478,0.003324585,10.8,30
19,-0.1,0.003829938,0.00181696,0.00337151,10.9,30
19,0,0.003853382,0.001778443,0.003418435,11,30
19,0.1,0.0038753,0.001729612,0.003467909,11.1,30
19,0.2,0.003896837,0.001673551,0.003519172,11.2,30
19,0.3,0.003907609,0.001622795,0.003554708,11.3,30
19,0.4,0.003912059,0.001575184,0.003580922,11.4,30
19,0.5,0.003917258,0.001527574,0.003607136,11.5,30
19,0.6,0.003923203,0.001479963,0.003633349,11.6,30
19,0.7,0.00392989,0.001432352,0.003659563,11.7,30
19,0.8,0.003937317,0.001384741,0.003685777,11.8,30
19,0.9,0.003945478,0.001337131,0.003711991,11.9,30
19,1,0.003957967,0.001292156,0.003741101,12,30
19,1.1,0.003971311,0.001247308,0.003770349,12.1,30
19,1.2,0.003982631,0.00120305,0.00379658,12.2,30
19,1.3,0.003990319,0.00114532,0.003822419,12.3,30
19,1.4,0.003998994,0.00108759,0.003848259,12.4,30
19,1.5,0.004008647,0.001029861,0.003874099,12.5,30
19,1.6,0.004019273,0.000972131,0.003899939,12.6,30
19,1.7,0.004030864,0.000914401,0.003925778,12.7,30
19,1.8,0.004043411,0.000856671,0.003951618,12.8,30
19,1.9,0.004056905,0.000798941,0.003977458,12.9,30
19,2,0.004072315,0.000742214,0.004004106,13,30
19,2.1,0.004085232,0.000683522,0.004027645,13.1,30
19,2.2,0.004088199,0.00063006,0.004039356,13.2,30
19,2.3,0.004091896,0.000576598,0.004051068,13.3,30
19,2.4,0.004096321,0.000523136,0.004062779,13.4,30
19,2.5,0.004101472,0.000469674,0.004074491,13.5,30
19,2.6,0.004107345,0.000416212,0.004086203,13.6,30
19,2.7,0.004113938,0.00036275,0.004097914,13.7,30
19,2.8,0.004121248,0.000309288,0.004109626,13.8,30
19,2.9,0.00412927,0.000255826,0.004121337,13.9,30
19.1,-11,0.001665211,0.001663853,6.72E-05,0,30.1
19.1,-10.9,0.001677315,0.001675665,7.44E-05,0.1,30.1
19.1,-10.8,0.001689444,0.001687477,8.15E-05,0.2,30.1
19.1,-10.7,0.0017016,0.001699289,8.87E-05,0.3,30.1
19.1,-10.6,0.00171378,0.001711101,9.58E-05,0.4,30.1
19.1,-10.5,0.001725985,0.001722913,0.00010293,0.5,30.1
19.1,-10.4,0.001737749,0.00173416,0.000111623,0.6,30.1
19.1,-10.3,0.001747898,0.001743353,0.000125968,0.7,30.1
19.1,-10.2,0.001758154,0.001752546,0.000140312,0.8,30.1
19.1,-10.1,0.001769372,0.001762583,0.000154843,0.9,30.1
19.1,-10,0.001787115,0.001778937,0.00017077,1,30.1
19.1,-9.9,0.001804972,0.00179529,0.000186697,1.1,30.1
19.1,-9.8,0.00182294,0.001811644,0.000202624,1.2,30.1
19.1,-9.7,0.001841015,0.001827997,0.000218552,1.3,30.1
19.1,-9.6,0.001860294,0.001845949,0.000230572,1.4,30.1
19.1,-9.5,0.001879332,0.001863588,0.00024275,1.5,30.1
19.1,-9.4,0.00189659,0.001878708,0.000259826,1.6,30.1
19.1,-9.3,0.001913965,0.001893828,0.000276902,1.7,30.1
19.1,-9.2,0.001931452,0.001908949,0.000293978,1.8,30.1
19.1,-9.1,0.00194905,0.001924069,0.000311055,1.9,30.1
19.1,-9,0.001966755,0.001939189,0.000328131,2,30.1
19.1,-8.9,0.001984563,0.001954309,0.000345207,2.1,30.1
19.1,-8.8,0.001999567,0.001966623,0.000361472,2.2,30.1
19.1,-8.7,0.00201757,0.001981643,0.000379051,2.3,30.1
19.1,-8.6,0.002035677,0.001996663,0.000396631,2.4,30.1
19.1,-8.5,0.002053885,0.002011684,0.00041421,2.5,30.1
19.1,-8.4,0.00207219,0.002026704,0.00043179,2.6,30.1
19.1,-8.3,0.002090591,0.002041725,0.000449369,2.7,30.1
19.1,-8.2,0.002109031,0.002056673,0.000467021,2.8,30.1
19.1,-8.1,0.002123243,0.002065791,0.000490582,2.9,30.1
19.1,-8,0.002138014,0.00207541,0.000513592,3,30.1
19.1,-7.9,0.002154753,0.002087589,0.000533794,3.1,30.1
19.1,-7.8,0.00217162,0.002099767,0.000553996,3.2,30.1
19.1,-7.7,0.00218861,0.002111945,0.000574198,3.3,30.1
19.1,-7.6,0.002205722,0.002124123,0.0005944,3.4,30.1
19.1,-7.5,0.002226687,0.002139316,0.000617624,3.5,30.1
19.1,-7.4,0.002248876,0.002155376,0.000641715,3.6,30.1
19.1,-7.3,0.002271217,0.002171435,0.000665807,3.7,30.1
19.1,-7.2,0.002293707,0.002187494,0.000689899,3.8,30.1
19.1,-7.1,0.002316339,0.002203553,0.000713991,3.9,30.1
19.1,-7,0.002339112,0.002219612,0.000738082,4,30.1
19.1,-6.9,0.002362019,0.002235671,0.000762174,4.1,30.1
19.1,-6.8,0.002385058,0.00225173,0.000786266,4.2,30.1
19.1,-6.7,0.00240618,0.002266359,0.000808283,4.3,30.1
19.1,-6.6,0.002426983,0.002280692,0.000829873,4.4,30.1
19.1,-6.5,0.002447883,0.002295026,0.000851462,4.5,30.1
19.1,-6.4,0.00246795,0.002308044,0.000873904,4.6,30.1
19.1,-6.3,0.002481238,0.00231119,0.000902744,4.7,30.1
19.1,-6.2,0.002494794,0.002314335,0.000931583,4.8,30.1
19.1,-6.1,0.002508611,0.002317481,0.000960423,4.9,30.1
19.1,-6,0.002523658,0.00232151,0.000989668,5,30.1
19.1,-5.9,0.002539749,0.002326257,0.001019241,5.1,30.1
19.1,-5.8,0.002556089,0.002331004,0.001048815,5.2,30.1
19.1,-5.7,0.002572675,0.002335751,0.001078389,5.3,30.1
19.1,-5.6,0.002589501,0.002340498,0.001107963,5.4,30.1
19.1,-5.5,0.002612274,0.002350156,0.001140502,5.5,30.1
19.1,-5.4,0.00263582,0.00236027,0.001173317,5.6,30.1
19.1,-5.3,0.002659601,0.002370384,0.001206132,5.7,30.1
19.1,-5.2,0.00268361,0.002380498,0.001238948,5.8,30.1
19.1,-5.1,0.002707842,0.002390612,0.001271763,5.9,30.1
19.1,-5,0.002732303,0.002400775,0.001304515,6,30.1
19.1,-4.9,0.002757193,0.002411819,0.001336129,6.1,30.1
19.1,-4.8,0.002782264,0.002422864,0.001367743,6.2,30.1
19.1,-4.7,0.002805123,0.002428337,0.001404241,6.3,30.1
19.1,-4.6,0.002831743,0.002438023,0.001440421,6.4,30.1
19.1,-4.5,0.002858606,0.002447709,0.001476601,6.5,30.1
19.1,-4.4,0.002885705,0.002457394,0.001512781,6.6,30.1
19.1,-4.3,0.002913034,0.00246708,0.001548962,6.7,30.1
19.1,-4.2,0.002940585,0.002476766,0.001585142,6.8,30.1
19.1,-4.1,0.002968354,0.002486451,0.001621322,6.9,30.1
19.1,-4,0.002988852,0.002485498,0.001659982,7,30.1
19.1,-3.9,0.003001511,0.002472714,0.001701399,7.1,30.1
19.1,-3.8,0.003014741,0.00245993,0.001742816,7.2,30.1
19.1,-3.7,0.003028532,0.002447146,0.001784233,7.3,30.1
19.1,-3.6,0.003042879,0.002434361,0.00182565,7.4,30.1
19.1,-3.5,0.003057773,0.002421577,0.001867067,7.5,30.1
19.1,-3.4,0.003075133,0.002409637,0.00191052,7.6,30.1
19.1,-3.3,0.003095504,0.002398773,0.001956535,7.7,30.1
19.1,-3.2,0.003118712,0.002390119,0.002003421,7.8,30.1
19.1,-3.1,0.003143455,0.002388752,0.002043324,7.9,30.1
19.1,-3,0.003168509,0.002387386,0.002083227,8,30.1
19.1,-2.9,0.003193865,0.002386019,0.00212313,8.1,30.1
19.1,-2.8,0.003219516,0.002384653,0.002163034,8.2,30.1
19.1,-2.7,0.003245456,0.002383287,0.002202937,8.3,30.1
19.1,-2.6,0.003259936,0.002368316,0.002240149,8.4,30.1
19.1,-2.5,0.003269322,0.002346892,0.002276084,8.5,30.1
19.1,-2.4,0.003281813,0.002327237,0.002313928,8.6,30.1
19.1,-2.3,0.003307674,0.002316329,0.002361213,8.7,30.1
19.1,-2.2,0.003334041,0.002305421,0.002408498,8.8,30.1
19.1,-2.1,0.003360902,0.002294513,0.002455783,8.9,30.1
19.1,-2,0.003388244,0.002283605,0.002503068,9,30.1
19.1,-1.9,0.003416057,0.002272697,0.002550352,9.1,30.1
19.1,-1.8,0.00344433,0.002261789,0.002597637,9.2,30.1
19.1,-1.7,0.00347305,0.002250881,0.002644922,9.3,30.1
19.1,-1.6,0.003492796,0.002234737,0.002684321,9.4,30.1
19.1,-1.5,0.003511601,0.002217845,0.002722593,9.5,30.1
19.1,-1.4,0.003530155,0.00219481,0.002764924,9.6,30.1
19.1,-1.3,0.003549232,0.002171392,0.002807509,9.7,30.1
19.1,-1.2,0.003568869,0.002147974,0.002850093,9.8,30.1
19.1,-1.1,0.003589056,0.002124556,0.002892678,9.9,30.1
19.1,-1,0.003609785,0.002101139,0.002935262,10,30.1
19.1,-0.9,0.003631046,0.002077721,0.002977847,10.1,30.1
19.1,-0.8,0.003652768,0.002054186,0.003020436,10.2,30.1
19.1,-0.7,0.003665601,0.002012506,0.003063731,10.3,30.1
19.1,-0.6,0.003679371,0.001970827,0.003107026,10.4,30.1
19.1,-0.5,0.003694067,0.001929147,0.003150321,10.5,30.1
19.1,-0.4,0.003709679,0.001887468,0.003193616,10.6,30.1
19.1,-0.3,0.003726195,0.001845788,0.003236911,10.7,30.1
19.1,-0.2,0.003748175,0.001807181,0.003283734,10.8,30.1
19.1,-0.1,0.003771135,0.001768663,0.003330659,10.9,30.1
19.1,0,0.003794927,0.001730146,0.003377583,11,30.1
19.1,0.1,0.003818175,0.001685448,0.003426036,11.1,30.1
19.1,0.2,0.003835488,0.001631437,0.003471222,11.2,30.1
19.1,0.3,0.003839344,0.001583826,0.003497436,11.3,30.1
19.1,0.4,0.003843965,0.001536215,0.00352365,11.4,30.1
19.1,0.5,0.003849347,0.001488604,0.003549864,11.5,30.1
19.1,0.6,0.003857275,0.001442276,0.003577486,11.6,30.1
19.1,0.7,0.003867989,0.001397428,0.003606735,11.7,30.1
19.1,0.8,0.003879413,0.00135258,0.003635983,11.8,30.1
19.1,0.9,0.003891541,0.001307732,0.003665232,11.9,30.1
19.1,1,0.003904365,0.001262884,0.003694481,12,30.1
19.1,1.1,0.00391753,0.001218287,0.003723281,12.1,30.1
19.1,1.2,0.003928757,0.001175543,0.003748763,12.2,30.1
19.1,1.3,0.003939433,0.001128458,0.00377435,12.3,30.1
19.1,1.4,0.003948151,0.001070728,0.003800189,12.4,30.1
19.1,1.5,0.003957861,0.001012998,0.003826029,12.5,30.1
19.1,1.6,0.003968555,0.000955268,0.003851869,12.6,30.1
19.1,1.7,0.003980226,0.000897538,0.003877708,12.7,30.1
19.1,1.8,0.003992864,0.000839808,0.003903548,12.8,30.1
19.1,1.9,0.004006462,0.000782078,0.003929388,12.9,30.1
19.1,2,0.004021008,0.000724348,0.003955228,13,30.1
19.1,2.1,0.004024626,0.000673962,0.003967794,13.1,30.1
19.1,2.2,0.004024822,0.000622122,0.00397645,13.2,30.1
19.1,2.3,0.004025127,0.000569524,0.003984632,13.3,30.1
19.1,2.4,0.004026137,0.000516926,0.003992814,13.4,30.1
19.1,2.5,0.004027849,0.000464327,0.004000996,13.5,30.1
19.1,2.6,0.004030264,0.000411729,0.004009178,13.6,30.1
19.1,2.7,0.004033394,0.000359128,0.004017374,13.7,30.1
19.1,2.8,0.004040664,0.000305666,0.004029086,13.8,30.1
19.1,2.9,0.00404866,0.000252204,0.004040797,13.9,30.1
19.2,-11,0.001654272,0.001652277,8.12E-05,0,30.2
19.2,-10.9,0.001666434,0.001664089,8.84E-05,0.1,30.2
19.2,-10.8,0.00167862,0.001675901,9.55E-05,0.2,30.2
19.2,-10.7,0.001690832,0.001687713,0.00010264,0.3,30.2
19.2,-10.6,0.001703067,0.001699525,0.000109778,0.4,30.2
19.2,-10.5,0.001715327,0.001711338,0.000116916,0.5,30.2
19.2,-10.4,0.001725801,0.001720874,0.000130316,0.6,30.2
19.2,-10.3,0.001736104,0.001730067,0.00014466,0.7,30.2
19.2,-10.2,0.001746513,0.00173926,0.000159004,0.8,30.2
19.2,-10.1,0.001757025,0.001748453,0.000173349,0.9,30.2
19.2,-10,0.001773321,0.001763229,0.000188927,1,30.2
19.2,-9.9,0.001791334,0.001779582,0.000204854,1.1,30.2
19.2,-9.8,0.001809455,0.001795936,0.000220781,1.2,30.2
19.2,-9.7,0.001828468,0.001813449,0.000233875,1.3,30.2
19.2,-9.6,0.001848441,0.001832309,0.000243677,1.4,30.2
19.2,-9.5,0.001867628,0.001850047,0.000255662,1.5,30.2
19.2,-9.4,0.001885002,0.001865167,0.000272738,1.6,30.2
19.2,-9.3,0.001902491,0.001880287,0.000289814,1.7,30.2
19.2,-9.2,0.001920091,0.001895407,0.00030689,1.8,30.2
19.2,-9.1,0.0019378,0.001910528,0.000323966,1.9,30.2
19.2,-9,0.001955615,0.001925648,0.000341043,2,30.2
19.2,-8.9,0.001971555,0.001938863,0.000357547,2.1,30.2
19.2,-8.8,0.00198648,0.001951007,0.00037373,2.2,30.2
19.2,-8.7,0.002003624,0.001965128,0.000390873,2.3,30.2
19.2,-8.6,0.002021836,0.001980149,0.000408452,2.4,30.2
19.2,-8.5,0.002040148,0.001995169,0.000426032,2.5,30.2
19.2,-8.4,0.002058556,0.00201019,0.000443611,2.6,30.2
19.2,-8.3,0.002077059,0.00202521,0.000461191,2.7,30.2
19.2,-8.2,0.002093913,0.002037883,0.000481148,2.8,30.2
19.2,-8.1,0.002108304,0.002047001,0.000504709,2.9,30.2
19.2,-8,0.002122898,0.002056119,0.000528269,3,30.2
19.2,-7.9,0.00213769,0.002065237,0.000551829,3.1,30.2
19.2,-7.8,0.002153646,0.002075798,0.000573807,3.2,30.2
19.2,-7.7,0.002170827,0.002087976,0.000594009,3.3,30.2
19.2,-7.6,0.002188128,0.002100154,0.000614211,3.4,30.2
19.2,-7.5,0.002209481,0.002115491,0.000637578,3.5,30.2
19.2,-7.4,0.002231885,0.00213155,0.00066167,3.6,30.2
19.2,-7.3,0.002254439,0.002147609,0.000685762,3.7,30.2
19.2,-7.2,0.002277137,0.002163668,0.000709853,3.8,30.2
19.2,-7.1,0.002299975,0.002179727,0.000733945,3.9,30.2
19.2,-7,0.002320505,0.002194062,0.000755537,4,30.2
19.2,-6.9,0.00234114,0.002208396,0.000777126,4.1,30.2
19.2,-6.8,0.002361879,0.002222729,0.000798716,4.2,30.2
19.2,-6.7,0.002382719,0.002237062,0.000820306,4.3,30.2
19.2,-6.6,0.002403658,0.002251396,0.000841895,4.4,30.2
19.2,-6.5,0.002424693,0.002265729,0.000863485,4.5,30.2
19.2,-6.4,0.002445332,0.00227936,0.00088553,4.6,30.2
19.2,-6.3,0.002458842,0.002282506,0.00091437,4.7,30.2
19.2,-6.2,0.002472619,0.002285651,0.000943209,4.8,30.2
19.2,-6.1,0.002486659,0.002288797,0.000972049,4.9,30.2
19.2,-6,0.002500956,0.002291943,0.001000889,5,30.2
19.2,-5.9,0.002515506,0.002295088,0.001029728,5.1,30.2
19.2,-5.8,0.002530305,0.002298234,0.001058568,5.2,30.2
19.2,-5.7,0.002546051,0.002302017,0.0010877,5.3,30.2
19.2,-5.6,0.00256333,0.002306965,0.001117395,5.4,30.2
19.2,-5.5,0.002586859,0.002317079,0.00115021,5.5,30.2
19.2,-5.4,0.002610718,0.002327488,0.001182645,5.6,30.2
19.2,-5.3,0.002634988,0.002338533,0.001214259,5.7,30.2
19.2,-5.2,0.002659457,0.002349578,0.001245873,5.8,30.2
19.2,-5.1,0.002684122,0.002360622,0.001277486,5.9,30.2
19.2,-5,0.002708976,0.002371667,0.0013091,6,30.2
19.2,-4.9,0.002734014,0.002382712,0.001340714,6.1,30.2
19.2,-4.8,0.00275877,0.002392969,0.001372775,6.2,30.2
19.2,-4.7,0.002778454,0.002394082,0.001410029,6.3,30.2
19.2,-4.6,0.002802549,0.002400315,0.001446641,6.4,30.2
19.2,-4.5,0.00282964,0.002410001,0.001482821,6.5,30.2
19.2,-4.4,0.002856965,0.002419686,0.001519002,6.6,30.2
19.2,-4.3,0.002884517,0.002429372,0.001555182,6.7,30.2
19.2,-4.2,0.00291229,0.002439058,0.001591362,6.8,30.2
19.2,-4.1,0.002940278,0.002448743,0.001627542,6.9,30.2
19.2,-4,0.002955932,0.002440403,0.001667924,7,30.2
19.2,-3.9,0.002969037,0.002427619,0.001709341,7.1,30.2
19.2,-3.8,0.002982713,0.002414835,0.001750758,7.2,30.2
19.2,-3.7,0.002996955,0.002402051,0.001792175,7.3,30.2
